transaction_id,amount,txn_count_24h,avg_amount_7d,failed_logins,device_change_count,is_rooted,distance_from_last_txn,country_risk_score,session_time,typing_speed,merchant_text,amount_sequence,is_fraud,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110
1222,52.62998,2.8050575,48.179935,0.07177948,0.0,0.0,13.86452,0.042581655,237.39494,2.7716875,subscription renewal charge upi,15.168|10.717|12.424|12.591|9.874|10.705|10.199|4.112|16.061|10.106|7.768|10.140|9.469|11.672|11.254|2.911|12.898|10.070|8.699|16.840,0,1.0424747,-0.38052812,1.3921334,-0.7212277,-1.2519088,-0.05723155,0.7065541,-0.28481773,0.7692371,-0.61104846,0.14360717,-0.9044883,1.1511863,1.4773605,-0.38288435,1.4502308,0.069062114,-0.049619228,-0.5464617,-0.75030327,-0.6968265,-0.34952202,-0.90090466,-0.763182,0.68800294,0.918095,0.22556221,-0.89167845,-0.07336956,-1.8674122,2.4923184,1.0959053,-1.1337793,0.6153949,0.5900837,-1.646791,0.3663203,1.9667286,1.7054095,1.4895751,0.39179683,-0.24335827,-0.91779083,0.22505888,0.1527664,-1.1992985,0.11290075,0.36376342,-2.0735831,-0.5690337,0.34002712,0.3180409,-0.3796658,3.0048575,0.8527675,2.607755,-0.061447963,0.7618275,-0.854947,0.038292736,-2.3542778,-1.0584856,-0.48153257,0.59872043,1.5645208,-0.5310638,-0.4582223,0.17541075,1.3844794,-0.121154234,-0.51555455,1.3255397,-0.15352087,-0.15111092,0.13290322,-0.55797094,-1.0205966,0.63803464,1.6019769,0.73911524,-0.17817348,-0.25929147,0.989726,1.4790418,-0.4883311,0.35372376,-1.0291339,-1.1991498,-1.2702029,-0.846225,-0.77022207,-0.5004141,1.0829759,1.5597956,0.6088487,0.6959466,-1.7609887,-0.4213391,0.078481585,0.25091448,-0.8769743,-0.7051693,0.4625514,-1.958893,-0.92015684,0.7880025,0.95120984,-0.6806544,-0.365844,-0.8107046
1223,31.943953,1.5740167,38.217693,0.105269834,0.0,0.0,5.5354676,0.09959629,229.47978,3.2962484,pharmacy purchase,7.115|5.283|9.439|7.974|7.521|5.097|4.701|6.543|3.883|6.174|3.763|5.125|6.489|11.024|7.163|10.379|5.871|9.129|5.799|7.249,0,-1.0838264,0.5846903,-0.02436728,-0.39429396,1.179039,0.9621928,0.21473247,-1.7462468,-0.6046426,-0.35129458,-0.88022304,0.40187478,1.2137077,0.6432692,-0.27190557,-0.086455986,1.2355232,0.05353266,-2.2543526,0.3510636,1.600096,-0.49832883,-0.9236828,-0.08197722,-0.5153463,-2.1421447,0.47053152,-0.0007919669,2.2465823,-0.18574588,-1.3067119,1.124044,0.86951596,-1.1742724,-1.6568179,1.3821806,-0.19810194,0.06870434,-0.50097746,1.2827263,-0.9496402,-0.024148107,0.66502637,-1.2836583,0.9204503,0.15104565,-1.246912,0.7068941,-1.0459627,0.96434736,0.69727993,0.01813116,-0.7174085,-0.4393996,2.0686255,1.0726092,0.48759508,3.0602052,-0.15189543,-0.08052659,-0.17963918,0.9858026,-0.25194803,0.92526996,0.89831036,-0.97295856,0.43170884,-0.8694818,-1.512629,-0.15184563,-1.1089569,-0.036454767,1.5372522,1.5191582,-1.0364468,0.26904815,-1.9826813,0.53778636,-0.8754267,-0.50774086,1.2521703,0.6625221,0.84674096,-0.48872566,0.059879333,0.29815522,0.57020587,-1.0344552,-1.1702895,-0.20582087,-1.1729972,-0.73156476,-0.61464286,0.6560892,1.5404285,2.1196394,-0.68802756,1.9632586,0.53633887,-2.3888624,-1.4531333,1.4239062,0.038248032,1.4535247,1.2991601,-0.4534521,0.5187852,0.21070671,0.7235215,-1.0951327
1224,21.913267,2.5928562,11.425496,0.87007594,0.0,0.0,9.317155,0.23103373,200.76132,1.8547072,suspicious account takeover transfer otp,5.006|6.492|3.865|1.940|5.114|4.719|3.436|5.738|5.547|4.989|4.182|4.170|6.276|4.899|7.278|4.171|6.566|2.397|6.588|4.652,0,0.11239154,0.23641552,1.1476907,-1.591527,-0.5273563,0.9494219,-0.34499252,1.0132842,0.59127915,-1.077847,-0.68642235,-0.079634175,-0.51972556,0.8955544,-0.061517276,-0.9732028,-0.7359979,-0.08661124,-0.16277352,1.2300198,0.39150092,-0.080827296,0.065816045,-0.43329278,-0.5605264,-1.6670848,-0.52538127,0.17355707,-0.35403353,0.6055314,0.20778906,-1.2615627,2.1637478,-0.7009754,-0.26955235,-0.88200265,1.8528731,0.6354904,0.82022864,-0.7520622,-0.18849085,0.073198855,-1.0309986,1.0991265,0.56685233,-2.027505,1.0884546,0.010930635,-1.32607,-2.1762142,-0.95471805,1.458491,-2.0547233,0.2866386,0.5965362,-0.8615149,2.0904517,0.82300586,0.52267945,-0.21957746,-1.8977017,1.230054,0.96860826,-1.7983501,0.21573651,1.1033359,-0.3474283,-1.7786405,-0.96316296,2.9260724,0.7091076,1.4585773,0.31099346,-0.36421704,-1.2184445,1.2893757,-0.40020433,0.8367128,-0.3099844,0.7924198,-0.046305574,-0.34232157,0.88124317,1.7213366,0.6701536,0.30535173,-0.6341752,-0.2728814,0.33738017,-1.6169982,0.84506345,0.14458928,-0.34930015,1.6820548,-0.059161603,-2.0796027,1.1575651,-1.3129575,-0.6935565,-1.374726,0.60067934,0.39115784,0.4611221,-0.52332515,0.2564501,0.040059328,-0.2250743,-1.283908,2.2950883,1.8063313
1225,14.927047,3.2118742,14.953947,0.0,1.0,0.0,0.0,0.13318326,130.13669,2.5308084,online shopping order card,3.413|1.318|3.762|2.068|3.508|2.379|2.664|4.124|0.970|3.934|5.108|3.234|4.362|1.989|2.258|1.784|3.247|3.437|1.352|2.582,0,0.6996727,0.3137657,-1.6623558,0.17493904,-0.07363829,-0.6077938,-0.8677148,-1.8496095,-1.1485434,-0.688152,-0.36121243,0.9208629,-0.41363096,1.1759799,-1.6675168,-0.75580436,-1.9490683,0.4456498,-0.5503392,-0.6298462,-0.53233856,-1.633118,-1.7045014,-0.035079196,2.073144,1.0704676,2.019351,0.025142312,1.8928971,1.4996648,0.49556518,0.0688819,1.5028242,-1.670955,0.041706145,1.9638994,-1.2515321,-0.69750595,-1.0946724,1.0528252,1.2844207,-0.21881062,0.22160043,0.88059473,-0.20698187,-0.14718589,-0.9277531,1.1520643,0.54374206,-3.3387384,-0.4342994,-0.47028482,0.2021828,-1.484302,-1.222981,1.4055507,-0.039586782,-0.38993412,-0.89926434,0.27695858,0.61379325,1.0092821,1.4736809,0.81436706,0.06966972,-1.1835346,1.1461766,0.84789157,0.89080685,-0.07390784,-0.29407734,0.09686908,-0.8055065,0.9344396,1.1659558,-1.6571954,-0.38164982,0.82077444,0.64243644,0.20542297,1.7951777,0.1054319,-0.3023435,-1.672524,-1.5684317,-1.0989367,1.2758317,0.8612006,-0.15134555,1.1637726,0.33708158,0.008087784,0.8107728,-1.1204476,2.0631366,-1.1599152,0.7935403,-0.43198523,0.31243056,-2.4128988,-0.8234811,-0.0492028,-0.56133914,1.6827846,1.2965833,-0.8455006,-1.0808815,0.0050768256,-0.5822981,-0.6895893
1226,35.947918,0.8608544,22.098446,0.0,0.0,0.0,13.793908,0.16757533,214.95992,2.645953,utility bill payment upi,5.357|7.647|4.289|6.634|8.217|4.444|8.980|7.885|7.887|9.306|4.150|8.025|7.583|8.675|4.939|7.701|4.226|5.460|6.292|5.115,0,-2.0027862,2.0273259,0.19722924,-0.16672705,1.0555654,-1.1290027,1.5688542,-0.7683127,0.48858613,1.0377635,0.8049199,-2.3294373,-0.9428247,-0.4723097,0.82775724,2.9872556,0.08793223,0.60254616,2.4196997,0.47165138,-0.39351636,-0.5327618,-2.2970364,-2.4667037,-1.6709135,0.5310957,-0.30077517,-0.47568515,0.19589643,-1.2972999,0.6058544,-0.4892951,-0.38038197,-1.3544959,0.79391086,-0.76148635,-0.06287712,0.04839158,0.62845707,0.98844385,-0.2739972,0.377934,0.6073704,-0.43310022,0.38344133,2.4616954,0.13129461,0.58695775,-0.60094935,0.114183396,0.5219958,1.4316407,-1.0180184,2.6203885,0.42229325,0.83794636,1.0710778,0.6061543,-0.023815215,-1.5316069,-0.7430998,-0.70536536,1.0431508,-0.7635508,-1.6073875,-0.41630232,0.5353273,-0.67165977,1.2153587,-0.82758594,0.03061318,1.2432299,1.2746729,-1.05844,-1.0893183,-4.1277466,1.2171122,1.2269019,1.5237385,0.5066009,-0.38779825,0.92937016,-0.5011405,-0.530732,0.607689,-1.3372506,0.10267203,-0.2774937,0.83476365,-0.9892369,0.36954385,1.2311997,-1.2273654,-1.1340097,-0.42961013,0.2369104,0.28941992,0.6122379,-0.5905452,1.028269,-1.1810291,0.6237136,-1.2794268,1.7500612,-0.8432578,0.23713198,0.85814935,1.7378023,1.6504716,0.71650946
1227,60.98368,3.2859056,30.329266,0.1934239,2.0,0.0,3.738436,0.3851687,72.29958,3.78131,fuel station payment card,19.158|11.589|13.448|14.946|19.627|14.543|7.679|13.414|7.880|12.939|11.205|12.074|8.641|8.719|11.725|14.082|9.133|17.110|12.899|9.261,0,-0.9932889,-0.30511543,2.316053,0.8746922,-1.1067803,-1.3625412,-0.32280195,0.8307997,0.45999157,-0.0910988,0.40859428,-1.062755,-2.638837,1.3409982,0.37635377,-0.13948786,0.7877352,-0.23080042,0.115706995,0.46313155,0.5153709,0.3123826,-0.6026652,0.7328398,-1.1466407,2.0828662,-0.5386368,-0.76239204,-0.2054867,-0.2788779,-0.6088146,-0.54683894,-0.4808054,-0.94649136,-1.6095448,1.0659316,-0.4299208,0.98294735,-1.451627,-0.17011528,-0.70203644,1.2839617,-0.99578446,-0.55802375,0.23017538,1.7338941,0.45707545,2.5561726,-0.38882592,-0.49155065,0.5715975,0.55363524,0.35781902,0.9548376,2.6809418,-1.0946223,-0.965749,0.99065596,0.37791896,0.80193955,-0.23679367,1.3955529,-1.2413197,-0.14022146,0.70115775,0.4313205,0.20682961,-0.54521406,1.3184016,1.2381684,-1.699364,-1.8527471,0.4506205,0.6346253,-0.56141305,-0.80342704,-0.31539986,-0.3001694,1.094723,-1.4885929,-0.33368245,0.12064803,0.8821271,-0.41531077,-0.5114601,-0.32549748,1.2506787,-0.35896307,1.1540009,-2.023665,0.1979596,-0.8032493,1.1660424,0.2303262,-0.18344808,0.23621826,1.385432,-0.89116216,0.77093995,0.46069747,1.6611321,0.4057277,-1.8256125,-1.5325656,-1.2539631,-0.9359363,-0.16221178,0.272121,-0.8680661,-0.16293871
1228,10.300848,2.6467953,9.539626,0.98073626,0.0,0.0,32.532024,0.17502569,142.92566,3.586985,travel booking payment card,3.448|1.142|4.905|2.356|2.964|2.942|2.673|1.002|1.839|3.613|1.513|1.855|2.582|2.486|1.134|1.505|0.478|2.243|1.352|-0.388,0,0.45697513,0.41196784,-0.5443736,1.8769035,0.39217162,-1.4666439,0.95662916,-0.66989976,2.380961,0.80275416,0.39993805,0.57037455,-1.8844819,-0.08236086,0.2893266,-0.57247865,-0.27314,-2.467827,-0.25155532,0.44688028,-1.694709,-0.57563496,-0.30188954,-1.9216301,-0.30954808,-1.422446,-1.5399742,0.23964858,-1.2523699,-0.6460354,-0.03801334,1.5634818,-0.8700965,-0.30410883,0.40976697,1.4218063,-3.1919532,0.18029939,-0.043414533,0.35007393,0.25213036,0.18891078,1.239511,-0.7124041,-0.48253137,0.80799764,0.23228925,2.1774292,0.73198926,-0.029555798,-0.4210252,0.54219294,-1.3434281,-0.11202654,0.18768576,-1.3942952,-1.2519017,-0.035251975,1.262843,0.2851077,1.1217496,-0.09560013,-0.7979568,1.2162272,0.35971814,0.9045955,-1.5841782,-1.5324239,0.027450696,-0.429509,1.141231,-2.009974,-0.47819713,1.288381,0.9187148,-0.9782169,-0.0429298,1.4746561,0.6076454,-0.08341336,0.9148293,1.5990615,0.07224846,-1.233574,-0.39211473,1.4671903,-0.4705122,0.5914353,0.33437654,0.2328151,-0.8110585,2.156227,0.24807793,0.6110531,0.12596475,-1.3770254,-0.8876493,1.9539051,1.3135993,1.7679186,-1.079595,0.97388756,-1.4825689,-0.5926106,-0.8845938,0.6521359,1.0654757,0.123734616,2.2988021,0.024203673
1229,11.018631,2.8283086,13.268543,0.0,0.0,0.0,6.1557064,0.036631063,172.99635,4.331012,online shopping order instore,3.786|1.300|2.642|1.275|2.883|3.189|2.398|2.167|4.264|3.283|0.555|2.613|2.183|3.494|1.178|3.545|1.865|3.444|1.156|0.218,0,-1.0558696,0.023360312,-0.35490376,-1.2289954,-0.037682623,0.9808079,-0.7576983,0.57300895,1.6923386,-0.22416689,-1.2643083,0.785591,0.54449356,-0.4936713,-0.7791581,0.31779018,1.3996354,1.5136191,0.14501166,-1.4068658,0.65682834,1.4705817,0.08025342,2.0021455,-0.28241017,-0.117568344,0.85750705,0.38931638,0.11712,2.4867978,-0.8426088,0.72450733,-0.1478029,-0.34079564,-0.2713437,0.10562295,-0.03540045,1.3134634,-0.20660555,-1.0428356,-0.10451249,1.502965,-0.27356926,0.08156125,2.9761684,-0.7055427,-1.6546779,0.32632107,0.8394176,-1.2057725,-1.3110017,-0.7558972,0.41141614,-2.053345,0.16884509,-0.7388425,1.0873548,0.5910839,-0.27015656,2.202212,-0.49818784,-0.6752425,0.6545212,1.7111139,-0.10079491,1.279955,0.3860191,0.3694387,1.2896124,-0.4109187,-0.042129546,1.202112,1.9407089,-0.36541814,0.94311404,-0.047890723,-0.20458886,-0.92680234,-0.99730575,0.1245026,-0.90567964,-0.16578875,1.6250994,0.118846536,0.5009052,-0.9904875,0.046254575,0.42864397,-0.87224644,-0.06769529,0.96656907,-0.06787242,0.87222886,1.9959606,-1.0338063,1.358894,1.9981205,0.40809804,0.0033970177,-0.9512986,-1.2941478,1.7094424,2.0956059,-0.15070218,-0.18201979,-0.045921996,-2.013285,-0.44600385,0.9082495,-0.89775306
1230,34.931034,3.7301908,25.1914,0.0011993524,1.0,0.0,67.1644,0.2233297,220.43936,2.356376,unknown overseas merchant charge asap,7.950|6.466|7.333|4.093|8.264|9.057|7.211|6.934|7.750|7.408|7.724|5.581|5.507|9.965|6.070|7.135|10.082|5.739|11.266|7.745,0,0.4548164,1.4175205,0.5229596,0.31323195,-2.3740244,0.4010521,-2.4241734,-1.3126011,0.086751744,0.71830744,2.3501747,-2.1071396,-0.26808205,-0.7023793,-3.2622912,-0.5807111,-0.3844368,2.3935592,-0.1499823,0.29841056,0.5094972,-1.0410082,-1.2641008,-0.19081907,-0.07905274,-0.48396832,-1.811106,-0.7905323,-0.6877594,-0.044337794,-1.9666398,0.90537715,-1.7947617,-1.0276735,-0.6111656,-1.0510104,0.045763947,1.2344652,-1.6323521,-0.48949957,0.040551245,-1.4135239,-0.53586495,2.4892697,-1.3855257,1.8143942,-1.2074219,1.3482758,0.7777033,-1.2254893,-0.992302,0.59775615,-0.30667615,0.2582653,1.8217063,-0.10040653,0.70061994,1.0454472,-0.5385973,0.05492857,-1.0619683,0.3674549,-0.09586884,0.037498802,-0.76886773,-0.59146225,1.0598267,3.1037285,-2.4728699,0.7250996,0.30524758,-0.4163654,-0.2812671,-1.1908808,0.25051272,1.0706198,-1.1390679,0.98104167,0.13011847,-0.597814,0.89953685,-0.4519458,1.3805431,-1.071039,-1.0458095,0.83592695,0.5773751,1.0890728,-1.1612921,1.1817408,-1.441186,-0.30476055,0.79929626,0.77667624,-1.3137282,-0.99028766,0.5662699,-0.77426445,-0.03835364,-1.309895,1.1553526,0.4011309,-1.5894225,0.25843072,0.06981911,-0.55577075,-0.79489803,1.7457991,2.591325,0.6584772
1231,21.864477,1.7011838,13.647551,1.8054556,0.0,0.0,19.02899,0.0878727,160.07408,3.5229537,fuel station payment card,3.848|4.713|6.082|3.191|5.836|4.974|2.581|4.418|5.587|7.256|3.066|8.782|4.072|5.205|2.756|4.094|4.275|5.901|6.479|5.041,0,1.6142963,-3.2509441,1.1382319,-0.2850667,-0.4369006,0.12542625,0.7102688,-0.6599019,0.027064607,0.75005776,-1.3887191,-1.8116219,-0.7710403,-1.9291685,-1.102357,-1.6087412,1.2678986,1.8021827,-0.06650996,0.16391785,-0.8569132,0.63415676,1.2423348,-0.036908627,1.0144422,-1.4526483,0.0467999,0.24824709,0.15307242,1.0522121,-0.06637137,-0.3128903,0.08364281,0.31731108,-0.3480204,0.2767731,-0.31603616,0.9550979,-0.6859758,-0.2885086,-2.9945555,0.37646458,-1.0372593,-0.5622429,-1.1706165,-0.2000362,-0.15604359,-0.17963427,-1.2570953,-1.3999617,-0.8281239,-0.26931304,-1.0153098,1.9496473,-0.09757339,1.3798875,2.1341736,-0.81518865,-0.7762052,1.1360134,-1.1357509,-0.90697813,0.12485859,0.59979045,-0.40370855,-0.77751887,-1.4027648,0.7079797,1.5383567,-1.2844396,2.3096626,1.1870741,-0.32548922,0.27017397,-0.60327685,1.2535541,0.9154116,0.5755213,-1.1530952,-2.3611584,0.8451392,0.5035796,0.7079679,-0.27183494,-0.07079434,-1.0231647,-0.6478985,1.1747923,1.0385718,-0.8211912,1.0644765,-0.14158913,0.12688953,0.3347059,-0.37138784,-0.8244604,-0.5628565,-0.73313534,1.3656442,-0.25708222,-0.21550965,1.4323056,-0.4076176,-0.4561957,0.54807055,-0.2966178,-0.6221685,0.0052470267,-1.374963,-0.8875793
1232,23.769686,0.25527716,10.55621,0.0,0.0,0.0,0.0,0.028235983,146.9893,3.8834066,online shopping order,5.554|3.935|3.855|3.827|4.527|4.546|4.541|3.799|5.286|5.831|4.694|6.300|3.811|2.537|4.708|5.067|2.696|5.267|5.924|2.036,0,-0.39662027,-0.024990141,-0.107284546,-0.71318614,-3.00642,0.8272166,-0.14161366,-1.6728886,-1.0658637,-0.031398714,1.5110854,0.14576939,0.9108267,-1.4628525,0.092515916,-0.47514996,1.8912109,-1.0241739,-0.8144344,1.641077,-1.6598827,1.0835516,1.5972412,0.3757468,0.94924515,1.7723277,0.062844664,3.1275196,-0.64658695,0.55422586,0.65524864,-2.3043613,-1.7417126,0.9250424,-1.0302728,0.8474568,-1.1403434,-0.51761824,-0.8280328,2.498404,-0.08006191,-1.1995221,-1.4607592,0.06530973,0.1521695,-1.5029866,-1.3192059,0.4976874,-1.0119959,-0.55921984,0.0369474,0.074850805,-0.9061412,0.40560293,1.9627118,1.2852579,-3.250372,0.47370404,0.7014436,-2.4385586,0.10929521,-0.30979475,1.3538257,-0.057825476,0.038439363,0.1117031,-0.54987454,1.3376272,-0.27851164,-1.6675693,-0.056676023,0.76244503,-0.79759955,0.12375987,0.6082293,-0.7769121,-0.7428664,-0.24780145,0.35144174,-1.2226275,-0.9825547,0.46456426,-1.3206961,-0.06564692,-1.8327487,0.66641915,0.6019162,0.117445305,-1.0365047,0.36836106,-0.4824172,0.25994217,0.5714605,-1.1012895,0.14911288,-1.3681481,0.3748378,1.318612,-0.123385936,1.00579,1.0246203,1.0314523,-2.1073194,-1.6442587,1.216954,1.1634119,2.4709404,0.19396102,-0.32493442,-1.2899504
1233,10.840996,2.1580355,6.168264,0.1376179,0.0,0.0,6.232314,0.020301571,162.38774,2.5996435,restaurant bill payment online,2.109|2.120|-0.291|2.670|0.285|2.459|3.367|0.113|1.148|0.393|2.952|2.138|1.379|1.992|3.446|2.940|2.645|1.715|1.689|2.580,0,1.2079979,-0.42232335,-1.1518345,-2.288765,-0.8204699,-0.38222232,1.2756388,1.0619773,0.0041767657,-2.2783265,-0.6609957,-0.20434992,0.1258246,0.913572,1.0758415,2.1778874,1.1400447,-1.4381455,-2.1135883,-1.0635701,-0.5148623,-1.042218,-1.0207033,-0.5661449,1.4065943,1.2910825,-0.008903116,0.6171477,1.170916,0.42663586,0.5717673,0.18923865,0.6007532,0.79855967,-0.9773318,0.4884594,-1.2044586,1.0194294,0.9157444,0.45228913,0.22526819,-0.43915546,-0.48377204,-1.2149105,0.7126037,0.6740086,-1.7750775,-0.5207573,0.1810441,0.91213274,0.16508156,0.8595682,-0.09120032,-0.2521245,-1.0715315,-0.70606065,-1.1780016,0.86532104,-0.35269147,-0.8172236,-3.2003891,-0.4574319,-0.07563156,1.4507604,-0.96224284,-1.2184539,-1.8632387,-1.0086553,0.08862436,-2.0736783,1.2834903,-0.7692838,-1.2953379,0.2799695,-0.5207601,0.3949788,1.7861415,-0.09055041,0.6702367,1.1376387,2.1161025,-0.5735016,0.30915624,-1.1381017,-0.49396724,0.7786,-1.868006,-0.8602971,-0.5221425,0.88890076,0.27498358,-2.51699,-0.55403435,-1.3752148,-2.1189778,-0.7392194,1.3761101,-0.1430905,-0.8067033,0.47919852,1.4814348,0.5752059,0.3856192,0.09661242,0.18703564,-0.37674552,0.9851328,1.4031854,-0.8208287,-1.5954001
1234,219.61142,12.588176,73.0899,5.9867077,2.0,1.0,317.21713,0.6875022,42.23469,5.5630517,grocery store purchase,47.400|9.496|26.774|27.064|70.271|8.373|50.274|44.546|35.547|18.443|34.857|51.093|54.077|59.089|41.576|25.285|55.590|37.608|38.806|211.247,1,-1.2181165,-0.9642931,0.2948643,1.1348618,0.32407412,-0.32581133,0.8348739,0.1799102,1.0181941,2.4455237,-0.14024383,0.2809491,-0.3104261,-3.1328366,-0.44132105,-1.738694,1.0873579,0.3148706,1.0230024,-1.2920239,-0.882617,0.22554284,1.6971283,-0.11232352,0.6582682,0.2368683,-0.060108557,2.3023424,-0.6786032,-0.08459428,0.30073512,1.047405,-2.494666,-0.40294874,-1.1211696,-1.3624058,3.008052,0.25931692,0.0846881,1.1261282,-0.04053463,0.4871525,1.3131063,1.589668,1.5789744,1.449793,0.65737736,-1.3419483,0.9326279,-1.236924,0.15746221,0.2850922,-0.27990115,0.62256074,0.21960333,0.087915346,0.00791198,0.5824902,0.6710533,0.33753216,-0.9589221,-0.15097532,-1.0536718,0.28800887,1.1159135,-0.69684935,0.20006847,0.19869569,-0.8776065,-2.0634997,2.7831006,0.6289473,2.13707,1.9970915,-0.22845347,-1.0408895,-1.3127707,0.5924649,-0.6234808,0.94342244,-0.23125714,1.8022013,-0.28499386,-0.042285293,-0.9058613,-0.1400065,-1.7063277,-1.7211173,0.27906865,-0.21887878,0.42630515,-1.3485367,-0.8084717,1.5678284,0.76754296,0.889102,0.21072435,1.8163218,-1.1651568,0.7686849,0.7023441,1.6832747,-2.4664226,-0.23392323,-2.0649757,-0.047165304,-1.4034901,0.42761534,3.2775419,0.81359273
1235,9.746035,0.63132906,6.1693435,0.99201626,0.0,0.0,0.0,0.28494117,185.27863,4.85446,unknown overseas merchant charge otp,2.728|1.363|3.246|1.959|2.393|2.548|1.036|3.165|0.580|1.851|0.700|-0.115|2.142|1.494|1.135|-0.652|2.068|0.324|2.588|2.196,0,-0.056111485,1.4546814,-1.6808136,-0.22020121,-2.2082334,-2.1217215,-0.07725182,-1.5015779,1.6124291,0.88392687,-0.84967107,2.6657107,-1.593344,-2.2153916,2.3633509,0.68190455,-0.21335661,-1.3711375,1.0075806,0.21572295,1.172116,-0.31387204,1.7167735,0.19976795,0.7984246,2.3117464,0.7351416,-1.8907418,-0.37333253,1.264252,0.24754018,1.1497167,-1.9159646,0.4656693,-1.2843482,0.2240672,1.083364,0.18839903,-0.5929649,-0.26452133,-1.1130478,-1.7803837,0.49582285,-0.49583858,-0.9103279,1.0727708,2.8364944,-0.65671605,-1.4028505,1.5810874,-0.28459167,-1.0141546,1.3238283,-0.3160201,1.0278367,-0.021591902,0.23527731,-0.08379099,0.103269175,0.11471003,-0.8729216,-0.89368486,-1.0930003,-1.2119339,0.26323715,-1.0978945,-1.2146823,-0.3018019,-0.9531426,-0.059042215,-0.2659766,-0.34738055,0.8711583,-0.05365911,-0.70327634,0.60671735,-0.10902369,-0.25676543,-1.1278651,-0.74095464,2.0721543,-0.75186586,-1.2207329,-0.27950823,-0.24046952,0.7762643,-1.730945,0.3153418,0.27461845,0.08728541,-0.08802295,0.8933704,-0.021678567,-0.012078974,1.2482927,0.20280689,-0.82346314,0.4806016,0.17392115,1.0872467,1.8187234,1.0119721,-0.35981664,0.0404104,0.4950794,0.6542883,-0.3752663,-1.6952543,-0.99949527,0.0992575
1236,79.78711,3.191886,58.73775,0.14908239,0.0,0.0,0.0,0.17161924,163.34303,1.5614464,travel booking payment instore,24.758|12.841|25.261|16.070|10.952|12.216|9.813|24.084|24.396|17.532|16.652|15.205|17.746|23.051|10.509|21.776|20.968|22.815|10.498|24.866,0,-0.60188615,0.21349788,1.5598392,-0.57520103,0.22163968,-1.2943509,0.84243155,0.5083214,0.24398883,0.46141028,0.73431027,1.0465857,1.2876873,-0.4578901,0.8741103,0.19217592,0.797413,1.9711249,0.026018083,-1.1507318,0.108524024,-0.28811127,1.8954837,1.2037435,-0.7485829,0.12558942,-2.39922,1.636364,-0.06223917,-0.79372156,0.33279213,-0.59689385,0.106011406,0.09983724,-1.1955894,-1.5039477,-0.58549124,1.544306,0.25834268,-0.5163768,-0.21869558,-0.65014935,1.1357682,-0.32370934,0.29207492,-0.8060103,0.8238042,0.8741014,1.4128846,-1.1696936,-1.1353376,0.3679667,-0.7186928,-0.4546864,2.0465314,-0.6168505,-0.33338326,1.0399649,-1.0288169,-1.8484715,0.28908682,-0.6767441,-1.1560615,1.2156174,0.21625209,1.1926566,0.11865193,-0.58692294,0.39250684,-0.357026,0.99369764,-2.5146275,-0.30017656,-0.26613253,1.7139242,-0.9166188,-0.2105298,-0.5824444,0.08720392,0.74189866,1.6618896,-1.1127044,-0.80390465,0.8302039,-1.0721538,-0.80374694,-1.913908,1.9575572,0.60655683,1.5737997,1.8139627,-0.4066166,-1.145894,-1.5205824,-1.1674821,1.1311195,-0.39957064,0.1107547,0.8425448,0.908887,0.6313883,-0.31803632,0.7249404,0.34878272,0.8170954,-0.99420965,0.32512528,1.1175293,-1.544541,-0.2901317
